ORDER,First Name,Last Name,Mailing Street,Mailing City,Mailing State,Mailing Zip,Phone,Phone to Name,Phone Is Valid,Phone Line Type,Phone Is Prepaid,Phone Is Commercial,Address to Name,Address Is Valid,Address Type,Address Is Active,Address Is Commercial,Call Disposition
1756,Crystal,Whicker,4283 Hewes Avenue,Baltimore,MD,21202,252-813-7840,Match,TRUE,Landline,FALSE,TRUE,Match,TRUE,Unknown address type,Unknown,TRUE,6
1757,Shelly,Comer,3790 Goldleaf Lane,Newark,NJ,7102,956-412-9616,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Unknown address type,Unknown,TRUE,6
1758,Robert,Lovelace,2562 Renwick Drive,Philadelphia,PA,19108,973-901-9927,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,5
1759,Catherine,Stone,1065 Bobcat Drive,Southfield,MI,48075,713-862-4092,Match,TRUE,Landline,FALSE,TRUE,Not in Database,TRUE,Not in Database,Not in Database,Not in Database,3
1760,David,Hampton,407 Austin Secret Lane,Salt Lake City,UT,84104,208-206-1270,No match,TRUE,Landline,FALSE,FALSE,No match,TRUE,Single unit,TRUE,TRUE,5
1761,Pauline,Chase,1059 Clousson Road,Mapleton,IA,51034,817-709-2069,Match,TRUE,Mobile,Unknown,FALSE,No match,TRUE,Single unit,TRUE,FALSE,3
1762,Alissa,Freeman,1176 Lunetta Street,Chillicothe,TX,79225,847-562-9403,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,6
1763,Rosie,Lawson,2874 Byers Lane,Roseville,CA,95661,414-799-4682,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,6
1764,Larry,Delacruz,4848 Tully Street,Southfield,MI,48075,301-555-8282,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,6
1765,Jeffry,Baxter,685 Boone Crockett Lane,Portland,WA,97209,908-467-0325,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,1
1766,Lois,Baird,371 Jacobs Street,Monroeville,PA,15146,508-687-8515,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,5
1767,Jenna,Phillips,1759 Elk Street,Newport Beach,CA,92660,612-435-6732,Match,TRUE,Landline,FALSE,FALSE,No match,TRUE,Single unit,TRUE,TRUE,1
1768,John,Austin,3606 Grant Street,Pittsburg,TX,75686,435-848-6758,Match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,1
1769,Lisa,Beaulieu,933 Metz Lane,Charlestown,MA,2129,812-830-6419,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,6
1770,Lois,Lacasse,2176 Maxwell Farm Road,Harrisonburg,VA,22801,830-246-2197,No match,TRUE,Landline,FALSE,TRUE,Match,TRUE,Multi unit,TRUE,TRUE,6
1771,Jack,Siller,1128 Cody Ridge Road,Drummond,OK,73735,215-449-1029,No name found,TRUE,Landline,FALSE,TRUE,Match,TRUE,Single unit,TRUE,FALSE,5
1772,David,Bright,4799 Vesta Drive,La Grange,IL,60525,516-309-8334,No match,TRUE,Mobile,Unknown,FALSE,Match,TRUE,Single unit,TRUE,FALSE,5
1773,Alejandro,Cho,106 Laurel Lee,Maplewood,MN,55119,323-998-5620,Match,TRUE,Fixed VOIP,FALSE,FALSE,Match,TRUE,Single unit,TRUE,FALSE,6
1774,William,Broome,200 Ferrell Street,Duluth,MN,55802,734-237-7780,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Unknown address type,Unknown,TRUE,3
1775,Tina,Reese,4401 Beech Street,San Jose,CA,95113,405-841-4725,No match,TRUE,Mobile,Unknown,FALSE,No match,TRUE,Single unit,TRUE,FALSE,3
1776,Evelyn,Hughes,1011 Center Street,Medford,OR,97501,916-349-8113,Match,TRUE,Fixed VOIP,FALSE,FALSE,Match,TRUE,Single unit,TRUE,FALSE,6
1777,Jeremy,Bowman,834 Maple Street,Los Angeles,CA,90017,541-478-7352,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,3
1778,Tony,West,411 Jehovah Drive,Harrisonburg,VA,22801,916-672-4124,Match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,1
1779,David,Furman,3558 Woodhill Avenue,Baltimore,MD,21202,916-452-6312,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,3
1780,Dick,Estevez,540 Big Elm,Kansas City,MO,64106,732-621-7662,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Commercial mail drop,TRUE,TRUE,1
1781,Aaron,Villegas,2013 Roosevelt Road,Larned,KS,67550,414-546-3635,Match,TRUE,Fixed VOIP,FALSE,TRUE,Match,TRUE,Single unit,TRUE,TRUE,1
1782,Christopher,Evans,4383 Kennedy Court,Cambridge,MA,2141,201-543-5455,Match,TRUE,Fixed VOIP,FALSE,FALSE,Match,TRUE,Single unit,TRUE,TRUE,5
1783,Gretta,Carder,4809 Dark Hollow Road,Camden,NJ,8102,239-253-4518,Match,TRUE,Fixed VOIP,FALSE,TRUE,Match,TRUE,Single unit,TRUE,TRUE,6
1784,Lorraine,Davis,2877 Golden Street,Miami,FL,33139,321-723-0584,Match,TRUE,Mobile,Unknown,FALSE,Match,TRUE,Single unit,TRUE,TRUE,1
1785,Theresa,Shingleton,856 Boggess Street,Argyle,TX,76226,913-621-9023,Match,TRUE,Landline,FALSE,FALSE,Match,TRUE,Single unit,TRUE,TRUE,5
1786,Joel,Prieto,1592 Scheuvront Drive,Denver,CO,80202,724-330-4288,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,3
1787,Albert,Parsons,2309 Cottrill Lane,Manchester,MO,63011,415-213-7390,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,6
1788,Lauren,Mullen,3626 Shingleton Road,Kalamazoo,MI,49007,817-520-0004,Match,TRUE,Mobile,Unknown,FALSE,No match,TRUE,PO box,TRUE,FALSE,1
1789,Noel,Miranda,2760 Tail Ends Road,West Allis,WI,53227,240-641-4423,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,PO box,TRUE,FALSE,6
1790,Matthew,Doss,3755 Center Avenue,Fresno,CA,93710,928-863-8946,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,PO box,TRUE,FALSE,6
1791,Tarsha,James,3897 Lauren Drive,Richland Center,WI,53581,914-464-0756,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,PO box,TRUE,FALSE,6
1792,Carol,Kong,1942 Stewart Street,Indianapolis,IN,46214,925-365-6271,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,PO box,TRUE,FALSE,6
1793,Joseph,Jackson,997 Heavens Way,Los Angeles,CA,90017,714-908-8820,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,PO box,TRUE,FALSE,6
1794,Priscilla,Walker,3102 Hickory Street,West Valley City,UT,84119,715-244-1731,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,6
1795,Jessie,Henderson,1575 Maloy Court,Hill City,KS,67642,401-859-7430,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,6
1796,Maria,Page,4135 Edwards Street,New Bern,NC,28560,708-672-9549,Match,TRUE,Non-fixed VOIP,FALSE,TRUE,No match,TRUE,PO box,TRUE,FALSE,3
1797,John,Woods,3259 Valley Lane,Austin,TX,78664,559-677-3922,Match,TRUE,Landline,FALSE,FALSE,Match,TRUE,Single unit,TRUE,TRUE,5
1798,Shawna,Arnold,4775 Jones Avenue,Winston Salem,NC,27101,208-485-8420,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,3
1799,Helen,Sanders,3124 Jadewood Drive,Schaumburg,IL,60173,253-310-7045,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,3
1800,Kaycee,Pena,240 Reppert Coal Road,Jackson,MS,39213,678-246-9086,Match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,3
1801,Kenneth,Roberts,3850 Ridenour Street,N. Miami,FL,33137,949-715-1058,Match,TRUE,Landline,FALSE,TRUE,Match,TRUE,Single unit,TRUE,FALSE,1
1802,John,Hayes,4541 Pleasant Hill Road,Miami,FL,33128,920-693-7898,Match,TRUE,Fixed VOIP,FALSE,TRUE,Match,TRUE,Multi unit,TRUE,TRUE,1
1803,Jody,Pabon,4760 August Lane,Arcadia,LA,71001,970-491-0772,Match,TRUE,Landline,FALSE,FALSE,Match,TRUE,PO box,TRUE,FALSE,1
1804,Frederick,Michael,4812 Joyce Street,Lillian,AL,36542,919-870-2582,Match,TRUE,Non-fixed VOIP,FALSE,TRUE,Match,TRUE,Single unit,TRUE,FALSE,6
1805,George,Billups,1342 Gateway Road,Portland,OR,97205,402-985-3195,No match,TRUE,Fixed VOIP,FALSE,TRUE,Match,TRUE,PO box,TRUE,FALSE,6
1806,Gerald,Graham,2063 Sampson Street,Denver,CO,80202,209-774-0373,Match,TRUE,Landline,FALSE,FALSE,No match,TRUE,PO box,TRUE,FALSE,6
1807,Lester,Thomas,2709 Cody Ridge Road,Clinton,OK,73601,540-709-1663,Match,TRUE,Mobile,Unknown,FALSE,No match,TRUE,Single unit,FALSE,TRUE,6
1808,Nancy,Puente,3059 Gore Street,Houston,TX,77006,701-467-7501,Match,TRUE,Landline,FALSE,FALSE,No name found,TRUE,PO box,TRUE,FALSE,5
1809,Lewis,Saylor,2533 Boundary Street,Jacksonville,FL,32202,202-432-2137,No name found,TRUE,Landline,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,5
1810,Prince,Gosney,4459 Northwest Boulevard,Ramsey,NJ,7446,401-645-6383,Match,TRUE,Landline,FALSE,FALSE,No match,TRUE,Multi unit,TRUE,TRUE,5
1811,Leonard,Freeman,2382 Spring Haven Trail,Newark,NJ,7102,516-587-7857,No match,TRUE,Non-fixed VOIP,FALSE,TRUE,No match,TRUE,Single unit,TRUE,FALSE,6
1812,Charles,Godfrey,1087 Rosebud Avenue,Wickes,AR,71973,215-766-5140,Match,TRUE,Fixed VOIP,FALSE,FALSE,Match,TRUE,Single unit,TRUE,TRUE,3
1813,Dianne,McGuire,1666 Flinderation Road,Chicago,IL,60606,484-255-3872,No match,TRUE,Mobile,Unknown,FALSE,No match,TRUE,Single unit,TRUE,FALSE,6
1814,Theresa,Johnson,1752 Burke Street,Bedford,MA,1730,912-882-8474,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,5
1815,Gala,Johnson,3039 Weekley Street,San Antonio,TX,78213,773-736-2572,Match,TRUE,Landline,FALSE,FALSE,No match,TRUE,Multi unit,TRUE,TRUE,5
1816,Mary,Doyle,2276 Watson Lane,Maggie Valley,NC,28751,408-579-4344,Match,TRUE,Landline,FALSE,FALSE,No match,TRUE,Multi unit,TRUE,TRUE,5
1817,Robert,Smith,2026 Wood Street,Metairie,LA,70001,267-642-2809,Match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,1
1818,Dorothy,King,2726 Twin House Lane,Neosho,MO,64850,602-748-8137,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,6
1819,Mary,Greene,2182 Glen Street,Paducah,KY,42003,830-669-5497,No match,TRUE,Mobile,Unknown,FALSE,No match,TRUE,Multi unit,TRUE,TRUE,5
1820,Jeffrey,Beasley,367 Saint James Drive,Harrisburg,PA,17102,513-330-2398,No match,TRUE,Fixed VOIP,FALSE,TRUE,Match,TRUE,Single unit,TRUE,FALSE,5
1821,John,Guidry,886 Morris Street,San Antonio,TX,78218,870-941-2005,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,1
1822,Edith,Reed,1695 Heavens Way,El Toro,CA,92630,772-335-6724,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,6
1823,Robert,Murphy,514 Arbor Court,Cheyenne,WY,82003,218-307-0948,Match,TRUE,Landline,FALSE,TRUE,Match,TRUE,Single unit,TRUE,FALSE,3
1824,Frank,Gordon,823 Jennifer Lane,Louisburg,NC,27549,814-686-7807,Match,TRUE,Landline,FALSE,FALSE,No match,TRUE,Multi unit,TRUE,FALSE,1
1825,Kathleen,Cropper,957 Twin Oaks Drive,Traverse City,MI,49684,231-350-8888,No name found,TRUE,Mobile,Unknown,FALSE,Match,TRUE,Single unit,TRUE,FALSE,4
1826,Scott,Knee,1757 Sun Valley Road,Moses Lake,WA,98837,352-871-2676,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,6
1827,Deborah,Taylor,798 Buffalo Creek Road,Murfreesboro,TN,37130,609-774-3250,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,3
1828,Treva,Mitchell,2687 Warner Street,Casper,WY,82601,509-429-6486,Match,TRUE,Landline,FALSE,FALSE,Match,TRUE,Single unit,TRUE,TRUE,6
1829,Stacy,Buchheit,1335 Don Jackson Lane,Southfield,MI,48075,860-481-9974,Match,TRUE,Fixed VOIP,FALSE,FALSE,Match,TRUE,Single unit,TRUE,FALSE,6
1830,Terry,Jones,4530 Lynn Street,Cambridge,MA,2141,602-399-8342,No match,TRUE,Non-fixed VOIP,Unknown,FALSE,No match,TRUE,Single unit,TRUE,TRUE,3
1831,James,Anderson,1377 Clay Lick Road,Aurora,CO,80015,201-532-0932,No match,TRUE,Non-fixed VOIP,Unknown,TRUE,No match,TRUE,Single unit,TRUE,TRUE,6
1832,Maria,Austin,3446 Kidd Avenue,Minto,AK,99758,781-538-4009,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,1
1833,Alan,Fagan,2577 Swick Hill Street,Sugar Land,TX,77478,610-220-5906,Match,TRUE,Fixed VOIP,FALSE,FALSE,No match,TRUE,Single unit,TRUE,TRUE,1
1834,Kenneth,Uecker,3809 Stoney Lane,Richardson,TX,75081,517-301-4112,No name found,TRUE,Non-fixed VOIP,TRUE,TRUE,No match,TRUE,Single unit,TRUE,FALSE,6
1835,Nathan,Brouwer,3928 Chatham Way,Washington,MD,20008,239-463-0400,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,6
1836,Cassie,Beets,367 Pallet Street,La Grange (Dutchess),NY,12540,254-977-4987,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,6
1837,Marjorie,Craft,3412 Ingram Street,Mansfield,OH,44992,716-952-6464,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,6
1838,John,Wilson,2156 Green Acres Road,Kill Devil Hills,NC,27948,510-801-3094,No match,TRUE,Mobile,Unknown,FALSE,Not Valid Address,FALSE,Not Valid Address,Not Valid Address,Not Valid Address,6
1839,Richard,Drain,2942 Kelly Drive,Huntington,WV,25701,989-288-6534,Match,TRUE,Landline,FALSE,FALSE,Match,TRUE,Single unit,TRUE,TRUE,6
1840,David,Lang,2528 School Street,Washington,DC,20024,213-347-0369,Match,TRUE,Mobile,Unknown,FALSE,No match,TRUE,Single unit,TRUE,TRUE,6
1841,Martha,Diaz,4436 Johnson Street,Garner,NC,27529,646-528-3127,Match,TRUE,Landline,FALSE,TRUE,Match,TRUE,Multi unit,TRUE,TRUE,3
1842,Ronald,Dufresne,3916 Chestnut Street,Tampa,FL,33602,309-859-5994,Match,TRUE,Fixed VOIP,FALSE,FALSE,Match,TRUE,Single unit,TRUE,FALSE,5
1843,John,Wood,3500 James Street,Buffalo,NY,14214,775-832-6387,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Single unit,TRUE,FALSE,6
1844,Nicole,Mullen,2495 Pritchard Court,Owatonna,MN,55060,718-745-4470,Match,TRUE,Landline,FALSE,FALSE,Match,TRUE,Single unit,TRUE,FALSE,3
1845,Lillian,Costas,4959 Murphy Court,Pomona,CA,91766,504-421-4671,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,1
1846,Gertha,McGraw,1500 Pearl Street,Sacramento,CA,95814,760-534-7212,Match,TRUE,Fixed VOIP,FALSE,TRUE,Match,TRUE,Single unit,TRUE,TRUE,3
1847,Christy,Hooten,1961 Leisure Lane,Thousand Oaks,CA,91360,904-270-3851,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Commercial mail drop,TRUE,TRUE,6
1848,Brenda,Warren,3852 Davis Place,Dadeville,MO,65635,541-633-9924,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Commercial mail drop,TRUE,TRUE,6
1849,Charles,Burns,3546 Colony Street,Danbury,CT,6810,406-978-0681,Match,TRUE,Landline,FALSE,FALSE,Match,TRUE,Single unit,TRUE,FALSE,5
1850,Don,Parker,3566 Concord Street,Matthews,NC,28105,978-241-7725,Match,TRUE,Fixed VOIP,FALSE,FALSE,Match,TRUE,Single unit,TRUE,FALSE,3
1851,Taneka,Edgar,1036 Michael Street,Houston,TX,77024,202-647-1760,Match,TRUE,Mobile,TRUE,FALSE,Match,TRUE,Single unit,TRUE,FALSE,5
1852,James,Morant,2399 Larry Street,Milwaukee,WI,53211,713-507-2710,Match,TRUE,Landline,FALSE,FALSE,No match,TRUE,Multi unit,TRUE,TRUE,5
1853,Sheila,Taylor,3167 Adamsville Road,Mcallen,TX,78501,206-444-4413,No match,TRUE,Fixed VOIP,FALSE,TRUE,Match,TRUE,Single unit,TRUE,FALSE,3
1854,Danny,Pinkham,131 Del Dew Drive,Adelphi,MD,20783,724-300-6916,Match,TRUE,Landline,FALSE,FALSE,No match,TRUE,Multi unit,TRUE,TRUE,5
1855,Marc,Contreras,4398 Clinton Street,Philadelphia,PA,19108,281-394-8888,Match,TRUE,Landline,FALSE,TRUE,Match,TRUE,Single unit,TRUE,TRUE,1
1856,Joshua,Wilson,734 Locust Court,Long Beach,CA,90807,616-200-8649,Match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,6
1857,Trevor,Levine,4077 Sumner Street,Los Angeles,CA,90067,205-939-9787,Match,TRUE,Landline,FALSE,FALSE,Match,TRUE,Single unit,TRUE,FALSE,6
1858,Helen,Devane,134 Metz Lane,Needham,MA,2192,630-472-1606,Match,TRUE,Landline,FALSE,FALSE,Match,TRUE,Single unit,TRUE,FALSE,6
1859,William,Simmons,3656 Daylene Drive,Southfield,MI,48075,918-479-2265,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Single unit,TRUE,FALSE,6
1860,Jane,Newton,2201 High Meadow Lane,Eagles Mere,PA,17731,916-851-8659,Match,TRUE,Landline,FALSE,FALSE,Match,TRUE,Single unit,TRUE,FALSE,5
1861,Kim,Connolly,960 Roy Alley,Englewood,CO,80112,574-304-1780,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,3
1862,Ethel,Spell,2289 Oxford Court,Jackson,MS,39201,917-517-7470,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,1
1863,David,Thompson,35 Hummingbird Way,Lacrosse,KS,67548,203-232-7220,No match,TRUE,Fixed VOIP,FALSE,TRUE,Match,TRUE,Single unit,TRUE,FALSE,1
1864,Susan,Curtis,1219 White Oak Drive,Kingsville,MO,64061,239-839-1621,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,1
1865,Mildred,Galentine,4280 Weekley Street,San Antonio,TX,78212,920-977-2450,Match,TRUE,Landline,FALSE,TRUE,Match,TRUE,Single unit,TRUE,TRUE,1
1866,Clara,Rotz,4785 Woodstock Drive,Arcadia,CA,91006,651-746-1095,Match,TRUE,Non-fixed VOIP,Unknown,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,1
1867,William,Fast,672 Locust View Drive,San Francisco,CA,94107,817-679-4477,Match,TRUE,Landline,FALSE,TRUE,Match,TRUE,Multi unit,TRUE,TRUE,6
1868,James,Silvey,4123 Circle Drive,Houston,TX,77020,503-647-6655,No match,TRUE,Non-fixed VOIP,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,6
1869,David,Farnsworth,3646 Kinney Street,Holyoke,MA,1040,856-347-4345,No match,TRUE,Landline,FALSE,FALSE,No match,TRUE,Multi unit,TRUE,TRUE,6
1870,Felix,Hamilton,2479 Railroad Street,Jacksonville,FL,32205,318-798-4492,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,6
1871,James,Franz,2990 Junior Avenue,Atlanta,GA,30315,253-272-6913,Match,TRUE,Mobile,Unknown,TRUE,Match,TRUE,Multi unit,TRUE,TRUE,3
1872,Marjorie,Edge,1736 Oliver Street,Fort Worth,TX,76102,781-893-9904,Match,TRUE,Fixed VOIP,FALSE,FALSE,Match,TRUE,Single unit,TRUE,TRUE,3
1873,Freda,Lane,1788 Lynch Street,San Francisco,CA,94107,910-667-3763,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,6
1874,Rickey,Anthony,1355 Hiney Road,Las Vegas,NV,89128,304-741-8444,Match,TRUE,Fixed VOIP,FALSE,TRUE,Match,TRUE,Single unit,TRUE,TRUE,6
1875,Lashawn,Moore,1454 Gateway Road,Portland,OR,97214,806-894-6021,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,1
1876,David,Acuna,1070 Roy Alley,Denver,CO,80202,419-406-6875,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,5
1877,Johnny,Archer,287 Willow Oaks Lane,Lafayette,LA,70501,352-219-8838,Match,TRUE,Landline,FALSE,FALSE,No match,TRUE,Single unit,TRUE,TRUE,5
1878,Dora,Martin,1467 Washington Avenue,Phoenix,AZ,85016,205-346-6627,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,6
1879,Rachael,Simmon,3617 Hamill Avenue,San Diego,CA,92105,956-227-8941,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,1
1880,Jessica,August,2297 Bassel Street,Hammond,LA,70401,812-404-4720,No match,TRUE,Landline,FALSE,FALSE,No match,TRUE,Single unit,TRUE,TRUE,1
1881,Edwin,Flaherty,1826 West Fork Street,Helena,MT,59601,337-376-3580,No match,TRUE,Landline,FALSE,FALSE,Match,TRUE,PO box,TRUE,FALSE,1
1882,Elissa,Noe,602 Airplane Avenue,Bloomfield,CT,6002,207-777-5916,No match,TRUE,Fixed VOIP,FALSE,TRUE,Match,TRUE,PO box,TRUE,FALSE,1
1883,Daniel,Jones,4562 Twin House Lane,Joplin,MO,64804,715-454-5949,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,5
1884,Theodore,Humphries,1256 Clearview Drive,Niwot,CO,80544,972-589-8136,Match,TRUE,Fixed VOIP,FALSE,FALSE,Match,TRUE,Single unit,TRUE,TRUE,1
1885,Sheila,Moreland,71 Bobcat Drive,Washington,MD,20008,325-439-9367,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,1
1886,Michael,Harris,3835 Hide A Way Road,San Jose,CA,95113,307-477-1152,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Multi unit,FALSE,TRUE,1
1887,Ashley,Chavez,173 George Avenue,Orange Beach,AL,36561,209-755-0965,No match,TRUE,Landline,FALSE,FALSE,Match,TRUE,Single unit,TRUE,FALSE,5
1888,Mary,Bainter,160 Saint Marys Avenue,Syracuse,NY,13202,248-375-6862,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Multi unit,FALSE,TRUE,3
1889,Mary,Monzon,4988 Howard Street,Wyoming,MI,49509,734-968-5608,No match,TRUE,Non-fixed VOIP,Unknown,FALSE,No match,TRUE,Single unit,TRUE,TRUE,1
1890,Allison,Burris,2813 Hilltop Haven Drive,Whippany,NJ,7981,406-620-8612,No match,TRUE,Mobile,Unknown,TRUE,No name found,TRUE,Multi unit,TRUE,TRUE,6
1891,Hector,Delapena,280 Howard Street,Grand Rapids,MI,49503,505-315-1379,No match,TRUE,Mobile,Unknown,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,6
1892,Homer,Robbins,1955 Hoffman Avenue,New York,NY,10013,262-737-0877,Match,TRUE,Fixed VOIP,FALSE,TRUE,Match,TRUE,Multi unit,TRUE,TRUE,1
1893,Winnie,Jarvis,2439 Poplar Street,Chicago,IL,60606,440-949-9832,Match,TRUE,Landline,FALSE,FALSE,Match,TRUE,Single unit,TRUE,FALSE,6
1894,Emily,Dutra,1442 Elk Creek Road,Villa Rica,GA,30180,860-844-8179,Match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Single unit,TRUE,FALSE,3
1895,Beverly,Dewitt,4125 Tree Top Lane,Philadelphia,PA,19108,903-464-7939,No match,TRUE,Non-fixed VOIP,FALSE,TRUE,No name found,TRUE,Multi unit,TRUE,TRUE,6
1896,Henry,Finch,4594 Jerry Toth Drive,Seward,AK,99664,816-271-2599,No match,TRUE,Non-fixed VOIP,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,6
1897,Richard,Miller,400 Emma Street,Happy Union,TX,79408,313-671-3813,No match,TRUE,Landline,FALSE,TRUE,No name found,TRUE,Multi unit,TRUE,TRUE,6
1898,Richard,Holiday,2540 Emily Renzelli Boulevard,Paicines,CA,95043,708-389-8870,No match,TRUE,Landline,FALSE,TRUE,No name found,TRUE,Multi unit,TRUE,TRUE,1
1899,Norma,Graham,1481 Williams Lane,Andale,KS,67001,302-663-4566,Match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,3
1900,Katherine,Card,1203 Chicago Avenue,Fresno,CA,93721,812-825-7203,Match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,1
1901,Ashley,Long,3812 Crestview Manor,Mccordsville,IN,46055,919-875-2691,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,6
1902,Angela,Dickerson,263 Park Street,Livermore,CA,94550,786-985-2740,Match,TRUE,Non-fixed VOIP,Unknown,TRUE,Match,TRUE,Single unit,TRUE,TRUE,1
1903,Ashanti,Barfield,4384 Rockwell Lane,Rocky Mount,NC,27801,941-257-5986,Match,TRUE,Fixed VOIP,FALSE,FALSE,Match,TRUE,Single unit,TRUE,TRUE,1
1904,Ron,Foster,3901 Clousson Road,Houston,TX,77063,904-949-3091,No name found,TRUE,Mobile,TRUE,FALSE,Not Valid Address,FALSE,Not Valid Address,Not Valid Address,Not Valid Address,5
1905,Daniel,Drake,2127 Brannon Street,City Of Commerce,CA,90040,480-458-8755,No match,TRUE,Non-fixed VOIP,FALSE,TRUE,No match,TRUE,Single unit,TRUE,FALSE,6
1906,Charles,Uribe,1168 Marion Street,Columbia,SC,29210,513-791-6780,Match,TRUE,Landline,FALSE,FALSE,No match,TRUE,Single unit,TRUE,FALSE,1
1907,Andrew,Hunsucker,3550 Spring Avenue,Phila,PA,19103,732-442-2880,Not Valid,FALSE,No Type,No Phone,No Phone,No match,TRUE,Single unit,TRUE,TRUE,3
